work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,Mid-level,Full-time,Data Analyst,85000.0,USD,85000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Engineer,151000.0,USD,151000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Engineer,140000.0,USD,140000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,275300.0,USD,275300.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,183500.0,USD,183500.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Machine Learning Scientist,220000.0,USD,220000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Machine Learning Scientist,170000.0,USD,170000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,135000.0,USD,135000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,105500.0,USD,105500.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,100000.0,USD,100000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Analyst,80000.0,USD,80000.0,United States,Fully remote,United States,Medium
2023,Entry-level,Full-time,Applied Machine Learning Scientist,40000.0,EUR,43187.0,Germany,Hybrid,Germany,Medium
2023,Senior-level,Full-time,Data Engineer,160000.0,USD,160000.0,Canada,Fully remote,Canada,Medium
2023,Senior-level,Full-time,Data Engineer,145000.0,USD,145000.0,Canada,Fully remote,Canada,Medium
2023,Mid-level,Full-time,Data Analyst,154000.0,USD,154000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,143000.0,USD,143000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Scientist,65000.0,GBP,79976.0,United Kingdom,On-site,United Kingdom,Medium
2023,Mid-level,Full-time,Data Scientist,42000.0,GBP,51676.0,United Kingdom,On-site,United Kingdom,Medium
2023,Entry-level,Full-time,Data Scientist,190000.0,USD,190000.0,United States,On-site,United States,Medium
2023,Entry-level,Full-time,Data Scientist,120000.0,USD,120000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Scientist,70000.0,GBP,86128.0,United Kingdom,On-site,United Kingdom,Medium
2023,Mid-level,Full-time,Data Scientist,42000.0,GBP,51676.0,United Kingdom,On-site,United Kingdom,Medium
2023,Mid-level,Full-time,Data Scientist,90000.0,GBP,110736.0,United Kingdom,On-site,United Kingdom,Medium
2023,Mid-level,Full-time,Data Scientist,60000.0,GBP,73824.0,United Kingdom,On-site,United Kingdom,Medium
2023,Senior-level,Full-time,Data Engineer,150000.0,USD,150000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,111000.0,USD,111000.0,United States,On-site,United States,Medium
2023,Executive-level,Full-time,Data Engineer,265000.0,USD,265000.0,United States,On-site,United States,Medium
2023,Executive-level,Full-time,Data Engineer,235000.0,USD,235000.0,United States,On-site,United States,Medium
2023,Entry-level,Full-time,Data Scientist,112000.0,CHF,122638.0,Switzerland,Hybrid,Switzerland,Large
2022,Mid-level,Full-time,Data Scientist,70000.0,EUR,73546.0,Germany,Fully remote,Germany,Medium
2023,Senior-level,Full-time,Data Engineer,160000.0,USD,160000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,130000.0,USD,130000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Engineer,75000.0,USD,75000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Engineer,60400.0,USD,60400.0,United States,Fully remote,United States,Medium
2023,Entry-level,Full-time,Data Analyst,85000.0,USD,85000.0,United States,Fully remote,United States,Medium
2023,Entry-level,Full-time,Data Analyst,75000.0,USD,75000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,252000.0,USD,252000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,129000.0,USD,129000.0,United States,On-site,United States,Medium
2023,Entry-level,Full-time,Data Engineer,92700.0,USD,92700.0,United States,Fully remote,United States,Medium
2023,Entry-level,Full-time,Data Engineer,61800.0,USD,61800.0,United States,Fully remote,United States,Medium
2022,Senior-level,Full-time,Lead Data Scientist,164000.0,EUR,172309.0,Ireland,Fully remote,Ireland,Large
2023,Mid-level,Full-time,Data Scientist,56000.0,EUR,60462.0,Austria,Fully remote,Germany,Medium
2023,Mid-level,Full-time,Data Analyst,83500.0,USD,83500.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Analyst,52500.0,USD,52500.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,201036.0,USD,201036.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,134024.0,USD,134024.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,165000.0,USD,165000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Analyst,140000.0,USD,140000.0,United States,Fully remote,United States,Medium
2023,Entry-level,Full-time,Data Engineer,62000.0,USD,62000.0,United States,Fully remote,United States,Medium
2023,Entry-level,Full-time,Data Engineer,58000.0,USD,58000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,172000.0,USD,172000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,115000.0,USD,115000.0,United States,On-site,United States,Medium
2023,Entry-level,Full-time,Data Engineer,125000.0,USD,125000.0,United States,On-site,United States,Medium
2023,Entry-level,Full-time,Data Engineer,90000.0,USD,90000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,163800.0,USD,163800.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,126000.0,USD,126000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,237000.0,USD,237000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,145000.0,USD,145000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Engineer,90000.0,USD,90000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Engineer,90000.0,USD,90000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,139500.0,USD,139500.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,109400.0,USD,109400.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,258000.0,USD,258000.0,Canada,On-site,Canada,Medium
2023,Senior-level,Full-time,Data Scientist,190000.0,USD,190000.0,Canada,On-site,Canada,Medium
2023,Mid-level,Full-time,Data Engineer,145000.0,USD,145000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Engineer,120000.0,USD,120000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,205600.0,USD,205600.0,United States,On-site,United States,Large
2023,Senior-level,Full-time,Data Engineer,105700.0,USD,105700.0,United States,On-site,United States,Large
2023,Senior-level,Full-time,Data Engineer,252000.0,USD,252000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,129000.0,USD,129000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,239748.0,USD,239748.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,159832.0,USD,159832.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,186300.0,USD,186300.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,102500.0,USD,102500.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,165000.0,USD,165000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,132300.0,USD,132300.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,190000.0,USD,190000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,126000.0,USD,126000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Architect,149040.0,USD,149040.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Architect,113900.0,USD,113900.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,153600.0,USD,153600.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,106800.0,USD,106800.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,172600.0,USD,172600.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,107900.0,USD,107900.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Analyst,180180.0,USD,180180.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,106020.0,USD,106020.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Architect,376080.0,USD,376080.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Architect,213120.0,USD,213120.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Analyst,153600.0,USD,153600.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,100500.0,USD,100500.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,206500.0,USD,206500.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Analyst,121600.0,USD,121600.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,260000.0,USD,260000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,225000.0,USD,225000.0,United States,On-site,United States,Medium
2023,Executive-level,Full-time,Data Engineer,194500.0,USD,194500.0,United States,On-site,United States,Medium
2023,Executive-level,Full-time,Data Engineer,115500.0,USD,115500.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Cloud Database Engineer,170000.0,USD,170000.0,United States,Fully remote,United States,Large
2023,Senior-level,Full-time,Applied Machine Learning Scientist,90000.0,USD,90000.0,United States,Fully remote,United States,Large
2023,Entry-level,Full-time,Data Analyst,95000.0,USD,95000.0,United States,Fully remote,United States,Medium
2023,Entry-level,Full-time,Data Analyst,70000.0,USD,70000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,275000.0,USD,275000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,160000.0,USD,160000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,115934.0,USD,115934.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Analyst,81666.0,USD,81666.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,175000.0,USD,175000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,120000.0,USD,120000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,150000.0,USD,150000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,120000.0,USD,120000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Research Engineer,200000.0,USD,200000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Research Engineer,175000.0,USD,175000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,206000.0,USD,206000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,130000.0,USD,130000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Architect,138000.0,USD,138000.0,United Kingdom,Fully remote,United Kingdom,Medium
2023,Senior-level,Full-time,Data Architect,92000.0,USD,92000.0,United Kingdom,Fully remote,United Kingdom,Medium
2023,Senior-level,Full-time,Data Manager,65000.0,USD,65000.0,Colombia,On-site,Colombia,Medium
2023,Senior-level,Full-time,Data Manager,48000.0,USD,48000.0,Colombia,On-site,Colombia,Medium
2023,Senior-level,Full-time,Data Analyst,110000.0,USD,110000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Analyst,75000.0,USD,75000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Analytics Engineer,130000.0,USD,130000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Analytics Engineer,87000.0,USD,87000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,160000.0,USD,160000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,112000.0,USD,112000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Engineer,162500.0,USD,162500.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Engineer,130000.0,USD,130000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Science Manager,299500.0,USD,299500.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Science Manager,245100.0,USD,245100.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Scientist,145000.0,USD,145000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Scientist,100000.0,USD,100000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,147100.0,USD,147100.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,90700.0,USD,90700.0,United States,On-site,United States,Medium
